Player,Team,GP,GS,MINS,oPOSS,PTS,ORB,DRB,AST,STL,BLK,TOV,PF,PCT_FGA_trans,PCT_FGM_ast,TS.,eFG.,FGM,FGA,FG.,TPM,TPA,TP.,FTM,FTA,FT.,RIMM,RIMA,RIM.,MIDM,MIDA,MID.
KEON.CLERGEOT_Southeastern La.,Southeastern La.,6,6,186.201,364,96,1,9,13,10,0,23,19,0.204,0.148,0.649,0.556,27,54,0.5,6,18,0.333,36,42,0.857,14,22,0.636,7,14,0.5
KEON.ELLIS_Alabama,Alabama,7,3,149.267,309,45,9,27,7,4,3,7,14,0.485,0.6,0.567,0.53,15,33,0.455,5,16,0.312,10,14,0.714,8,11,0.727,2,6,0.333
KEON.JOHNSON_Tennessee,Tennessee,6,5,176.365,326,80,12,15,14,8,3,23,21,0.297,0.424,0.555,0.531,33,64,0.516,2,10,0.2,12,17,0.706,18,31,0.581,13,23,0.565
KEONDRE.KENNEDY_UMBC,UMBC,2,0,47.034,91,11,0,6,3,2,1,6,1,0.2,1,0.345,0.3,3,15,0.2,3,7,0.429,2,2,1,0,1,0,0,7,0
KEONDRE.MONTGOMERY_Mississippi St.,Mississippi St.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEONTE.KENNEDY_UTEP,UTEP,4,4,120.517,222,35,6,13,7,5,0,6,10,0.188,0.583,0.489,0.438,12,32,0.375,4,15,0.267,7,8,0.875,6,8,0.75,2,9,0.222
KERR.KRIISA_Arizona,Arizona,2,1,55.018,98,9,0,2,4,2,0,3,4,0.545,1,0.409,0.409,3,11,0.273,3,9,0.333,0,0,0,0,1,0,0,1,0
KERRY.RICHARDSON_A&M-Corpus Christi,A&M-Corpus Christi,1,0,7.217,14,6,4,0,1,0,0,0,1,0,0,0.606,0.5,2,4,0.5,0,0,0,2,2,1,2,4,0.5,0,0,0
KERWIN.WALTON_North Carolina,North Carolina,7,6,168.767,346,60,2,16,11,5,2,8,9,0.321,0.833,0.479,0.438,18,56,0.321,13,44,0.295,11,14,0.786,2,5,0.4,3,7,0.429
KESHAD.JOHNSON_San Diego St.,San Diego St.,7,0,86.682,163,18,6,12,3,2,3,1,10,0.133,0.5,0.491,0.433,6,15,0.4,1,4,0.25,5,7,0.714,5,7,0.714,0,4,0
KESHAUN.SAUNDERS_Toledo,Toledo,5,0,86.849,171,25,1,3,6,0,0,4,5,0.318,0.556,0.513,0.477,9,22,0.409,3,10,0.3,4,5,0.8,5,8,0.625,1,4,0.25
KESHAWN.JUSTICE_Santa Clara,Santa Clara,4,4,136.5,263,43,1,15,2,6,1,8,5,0.514,0.533,0.546,0.527,15,37,0.405,9,21,0.429,4,5,0.8,6,9,0.667,0,7,0
KESHAWN.WILLIAMS_Tulsa,Tulsa,2,0,10.533,23,0,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
KESSLER.EDWARDS_Pepperdine,Pepperdine,5,5,183.751,338,95,7,31,8,2,4,5,9,0.309,0.441,0.621,0.574,34,68,0.5,10,23,0.435,17,18,0.944,7,14,0.5,17,31,0.548
KEVE.ALUMA_Virginia Tech,Virginia Tech,3,3,87.432,155,41,10,18,10,4,2,4,5,0.027,0.529,0.521,0.514,17,37,0.459,4,9,0.444,3,5,0.6,8,16,0.5,5,12,0.417
KEVIN.ANDERSON_Delaware,Delaware,1,1,38.8,73,22,1,2,5,3,0,2,2,0.222,0.5,0.595,0.583,8,18,0.444,5,7,0.714,1,1,1,3,8,0.375,0,3,0
KEVIN.CROSS_Tulane,Tulane,5,5,114.001,225,35,3,17,8,2,2,11,14,0.194,0.538,0.459,0.435,13,31,0.419,1,8,0.125,8,15,0.533,7,14,0.5,5,9,0.556
KEVIN.EASLEY_TCU,TCU,6,0,88.4,168,20,5,12,3,1,2,5,11,0.227,0.625,0.418,0.386,8,22,0.364,1,6,0.167,3,4,0.75,5,10,0.5,2,6,0.333
KEVIN.JOHNSON_Nicholls St.,Nicholls St.,4,4,139.049,281,54,1,8,16,15,0,5,5,0.318,0.412,0.518,0.466,17,44,0.386,7,23,0.304,13,17,0.765,6,12,0.5,4,9,0.444
KEVIN.KANGU_Oakland,Oakland,3,0,19.584,45,3,1,1,1,2,1,1,4,0,1,0.3,0.3,1,5,0.2,1,4,0.25,0,0,0,0,1,0,0,0,0
KEVIN.MARFO_Texas A&M,Texas A&M,2,1,9.95,19,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KEVIN.MCADOO_Bradley,Bradley,2,2,55.584,90,14,0,4,3,0,0,3,4,0.2,0.2,0.392,0.367,5,15,0.333,1,7,0.143,3,6,0.5,3,5,0.6,1,3,0.333
KEVIN.MCCULLAR_Texas Tech,Texas Tech,6,6,178.132,319,55,4,25,11,17,4,12,18,0.196,0.632,0.479,0.435,19,46,0.413,2,11,0.182,15,24,0.625,13,20,0.65,4,15,0.267
KEVIN.OBANOR_Oral Roberts,Oral Roberts,5,5,142.999,264,76,7,34,4,0,8,8,18,0.104,0.615,0.672,0.615,26,48,0.542,7,12,0.583,17,18,0.944,18,28,0.643,1,8,0.125
KEVIN.OSAWE_Western Ky.,Western Ky.,6,0,44.216,85,12,2,6,2,0,0,0,2,0.333,0.667,0.55,0.444,3,9,0.333,2,5,0.4,4,4,1,0,2,0,1,2,0.5
KEVIN.SAMUEL_TCU,TCU,6,6,134.064,234,49,13,21,4,3,5,9,12,0.161,0.762,0.619,0.677,21,31,0.677,0,0,0,7,18,0.389,19,27,0.704,2,4,0.5
KEVIN.SCHUTTE_Hofstra,Hofstra,2,0,14.4,26,4,4,3,1,1,2,0,3,0,0,0.506,0.333,1,3,0.333,0,0,0,2,2,1,1,3,0.333,0,0,0
KEVIN.WILLIAMSON_Coastal Carolina,Coastal Carolina,5,5,92.216,183,22,2,11,7,3,1,3,3,0.483,0.556,0.379,0.379,9,29,0.31,4,15,0.267,0,0,0,4,7,0.571,1,7,0.143
KEVION.STEWART_Alabama St.,Alabama St.,6,4,138.615,279,44,4,9,4,8,1,12,15,0.316,0.583,0.459,0.421,12,38,0.316,8,27,0.296,12,21,0.571,4,9,0.444,0,2,0
KEYLAN.BOONE_Oklahoma St.,Oklahoma St.,9,1,144.199,292,50,12,26,5,3,1,10,12,0.229,0.6,0.661,0.657,20,35,0.571,6,18,0.333,4,6,0.667,10,13,0.769,4,4,1
KEYON.WESLEY_Arkansas St.,Arkansas St.,6,6,160.834,286,37,11,24,6,5,2,8,12,0.35,0.688,0.422,0.4,16,40,0.4,0,0,0,5,8,0.625,10,18,0.556,6,22,0.273
KEYONTAE.JOHNSON_Florida,Florida,2,2,49.199,105,43,2,13,3,2,0,6,2,0.462,0.529,0.733,0.692,17,26,0.654,2,3,0.667,7,7,1,10,13,0.769,5,10,0.5
KEYSHAUN.LANGLEY_UNC Greensboro,UNC Greensboro,6,6,168.982,325,69,5,8,19,8,1,10,15,0.333,0.526,0.553,0.52,19,51,0.373,15,39,0.385,16,24,0.667,1,5,0.2,3,7,0.429
KEYSHAWN.BRYANT_South Carolina,South Carolina,4,3,110.067,226,56,3,20,7,8,3,9,10,0.286,0.409,0.475,0.469,22,49,0.449,2,8,0.25,10,21,0.476,8,12,0.667,12,29,0.414
KEYSHAWN.EMBERYSIMPSON_Tulsa,Tulsa,4,3,101.6,189,41,1,8,8,3,2,6,8,0.269,0.643,0.688,0.692,14,26,0.538,8,16,0.5,5,8,0.625,4,6,0.667,2,4,0.5
KEYSHAWN.FEAZELL_McNeese,McNeese,5,5,138.168,263,56,14,25,7,2,6,11,14,0.171,0.348,0.6,0.561,23,41,0.561,0,1,0,10,12,0.833,19,30,0.633,4,10,0.4
KEYSHAWN.HUNTER_Winthrop,Winthrop,1,0,0.333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHALEEM.BENNETT_Central Ark.,Central Ark.,5,5,138.7,272,41,15,14,10,3,4,10,12,0.353,0.733,0.476,0.441,15,34,0.441,0,2,0,11,19,0.579,13,22,0.591,2,10,0.2
KHALEN.ROBINSON_Arkansas,Arkansas,1,0,16.283,42,15,0,2,3,1,0,1,0,0.5,0.4,0.838,0.812,5,8,0.625,3,5,0.6,2,2,1,2,2,1,0,1,0
KHALID.MOORE_Georgia Tech,Georgia Tech,7,6,219.366,396,41,8,21,8,6,7,6,13,0.211,0.615,0.436,0.382,13,38,0.342,3,18,0.167,12,19,0.632,6,15,0.4,4,5,0.8
KHALID.THOMAS_Portland St.,Portland St.,5,5,146.534,270,60,9,18,4,5,2,12,14,0.208,0.381,0.554,0.521,21,48,0.438,8,28,0.286,10,13,0.769,8,10,0.8,5,10,0.5
KHALIF.BATTLE_Temple,Temple,3,3,109.768,204,72,3,23,14,2,2,11,10,0.373,0.591,0.581,0.52,22,51,0.431,9,23,0.391,19,23,0.826,10,16,0.625,3,12,0.25
KHALIL.SHABAZZ_San Francisco,San Francisco,3,3,89.051,161,35,3,5,5,7,0,3,8,0.462,0.231,0.404,0.372,13,39,0.333,3,19,0.158,6,9,0.667,5,8,0.625,5,12,0.417
KHALYL.WATERS_Troy,Troy,3,3,74.883,151,31,7,14,8,1,0,10,8,0.206,0.625,0.39,0.309,8,34,0.235,5,20,0.25,10,12,0.833,2,7,0.286,1,7,0.143
KHAREE.MCDANIEL_SFA,SFA,1,0,1.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHRISTIAN.LANDER_Indiana,Indiana,4,0,56.9,103,14,0,5,5,2,1,5,5,0.176,0.5,0.39,0.382,6,17,0.353,1,5,0.2,1,2,0.5,3,8,0.375,2,4,0.5
KHRISTION.COURSEAULT_Nevada,Nevada,2,0,0.217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYDARIUS.SMITH_USC Upstate,USC Upstate,2,0,24.7,47,5,0,3,0,0,0,2,3,0.333,1,0.633,0.667,2,3,0.667,0,0,0,1,2,0.5,2,3,0.667,0,0,0
KHYRE.THOMPSON_UNC Greensboro,UNC Greensboro,6,0,70.983,133,13,6,13,1,2,0,0,3,0.438,1,0.383,0.344,4,16,0.25,3,13,0.231,2,2,1,1,3,0.333,0,0,0
KIEFFER.PUNTER_Troy,Troy,4,0,38.249,79,5,0,6,3,1,0,3,2,0.125,1,0.23,0.188,1,8,0.125,1,8,0.125,2,6,0.333,0,0,0,0,0,0
KIHEI.CLARK_Virginia,Virginia,5,5,158.985,250,32,1,8,24,3,0,9,9,0.152,0.364,0.44,0.379,11,33,0.333,3,7,0.429,7,7,1,6,12,0.5,2,14,0.143
KIIMANI.HOLT_Portland St.,Portland St.,2,0,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM.AIKEN_Eastern Wash.,Eastern Wash.,5,5,154.649,276,46,8,39,9,11,8,10,10,0.279,0.667,0.472,0.419,15,43,0.349,6,27,0.222,10,12,0.833,7,12,0.583,2,4,0.5
KIMANI.LAWRENCE_Arizona St.,Arizona St.,7,7,224.318,424,86,11,44,11,9,3,9,15,0.365,0.889,0.578,0.571,36,63,0.571,0,0,0,14,24,0.583,31,40,0.775,5,23,0.217
KINGSLEY.BOX_Southern Utah,Southern Utah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIRK.PARKER_Southern U.,Southern U.,6,1,125.3,244,34,9,32,2,2,2,5,13,0.25,0.692,0.661,0.65,13,20,0.65,0,1,0,8,12,0.667,12,18,0.667,1,1,1
KIRSHON.THRASH_Presbyterian,Presbyterian,2,0,39.733,73,2,0,5,1,4,1,4,7,0,1,0.167,0.167,1,6,0.167,0,3,0,0,0,0,0,1,0,1,2,0.5
KJ.BUFFEN_Ole Miss,Ole Miss,6,6,137.133,239,48,11,23,6,3,2,6,16,0.243,0.429,0.482,0.392,14,37,0.378,1,3,0.333,19,27,0.704,10,18,0.556,3,16,0.188
KJ.CUNNINGHAM_Weber St.,Weber St.,4,0,65.931,119,11,0,1,0,1,0,0,4,0.167,0.75,0.917,0.917,4,6,0.667,3,5,0.6,0,0,0,0,0,0,1,1,1
KJ.HUNT_Morehead St.,Morehead St.,6,6,144.465,270,25,0,11,16,2,4,13,8,0.125,0.25,0.428,0.354,8,24,0.333,1,9,0.111,8,11,0.727,1,6,0.167,6,9,0.667
KJ.HYMES_Nevada,Nevada,5,1,72.284,148,27,5,8,0,0,2,6,21,0.15,0.875,0.516,0.45,8,20,0.4,2,4,0.5,9,13,0.692,6,15,0.4,0,1,0
KJ.JOHNSON_Lipscomb,Lipscomb,2,2,68.583,130,36,2,6,5,3,1,4,5,0.276,0.231,0.549,0.517,13,29,0.448,4,12,0.333,6,8,0.75,9,16,0.562,0,1,0
KJ.MCCLURG_New Hampshire,New Hampshire,1,0,15.067,29,8,1,1,0,1,0,0,3,0.333,0,0.486,0,0,3,0,0,2,0,8,11,0.727,0,1,0,0,0,0
KJ.RILEY_Alcorn,Alcorn,2,0,8.667,20,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJ.SMITH_North Carolina,North Carolina,1,1,2.35,7,2,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
KJ.WALTON_Ball St.,Ball St.,5,5,134.349,274,95,17,16,2,4,0,16,15,0.271,0.275,0.608,0.571,40,70,0.571,0,2,0,15,17,0.882,32,47,0.681,8,21,0.381
KJ.WILLIAMS_Murray St.,Murray St.,3,3,94.033,161,46,7,14,1,2,1,4,9,0.175,0.6,0.549,0.55,20,40,0.5,4,12,0.333,2,4,0.5,11,19,0.579,5,9,0.556
KJELL.DE.GRAAF_NJIT,NJIT,2,1,44.084,74,4,5,5,1,0,1,1,4,0,1,0.271,0.2,1,5,0.2,0,3,0,2,5,0.4,1,2,0.5,0,0,0
KK.CURRY_South Alabama,South Alabama,4,0,28.583,55,8,0,2,0,0,2,0,3,0,0,0.69,0,0,2,0,0,0,0,8,8,1,0,1,0,0,1,0
KLEMEN.VUGA_Monmouth,Monmouth,1,0,2.417,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMANI.DOUGHTY_New Orleans,New Orleans,7,0,86.75,191,37,2,15,4,7,4,11,17,0.316,0.636,0.683,0.684,11,19,0.579,4,10,0.4,11,17,0.647,4,5,0.8,3,4,0.75
KOBBY.AYETEY_N.C. Central,N.C. Central,3,0,10.9,22,2,1,1,0,0,1,1,5,0,1,0.5,0.5,1,2,0.5,0,0,0,0,0,0,1,2,0.5,0,0,0
KOBE.BROWN_Missouri,Missouri,5,5,117.702,230,47,11,27,7,3,2,6,13,0.294,0.444,0.578,0.574,18,34,0.529,3,9,0.333,8,14,0.571,12,17,0.706,3,8,0.375
KOBE.CLARK_Georgetown,Georgetown,4,0,20.75,42,1,6,7,2,1,0,0,0,0.286,0,0.063,0,0,7,0,0,3,0,1,2,0.5,0,2,0,0,2,0
KOBE.ELVIS_DePaul,DePaul,6,0,120.95,234,32,2,8,10,3,0,6,10,0.333,0.286,0.593,0.593,14,27,0.519,4,7,0.571,0,0,0,4,8,0.5,6,12,0.5
KOBE.JULIEN_Louisiana,Louisiana,4,0,60.25,125,28,7,7,0,1,2,4,8,0.231,0.455,0.477,0.462,11,26,0.423,2,6,0.333,4,7,0.571,8,15,0.533,1,5,0.2
KOBE.LANGLEY_UNC Greensboro,UNC Greensboro,6,0,66.383,134,13,3,11,5,5,0,1,7,0.364,0.5,0.469,0.409,4,11,0.364,1,3,0.333,4,6,0.667,3,3,1,0,5,0
KOBE.SANDERS_Cal Poly,Cal Poly,3,0,42.817,81,14,1,0,3,1,1,2,5,0.286,0.75,0.787,0.714,4,7,0.571,2,3,0.667,4,4,1,2,2,1,0,2,0
KOBE.STEWART_Presbyterian,Presbyterian,2,0,16.1,29,1,0,0,0,0,0,0,1,0,0,0.169,0,0,2,0,0,1,0,1,2,0.5,0,1,0,0,0,0
KOBE.WEBSTER_Nebraska,Nebraska,7,5,187.999,368,69,2,11,14,7,0,13,6,0.219,0.583,0.516,0.5,24,64,0.375,16,40,0.4,5,6,0.833,3,10,0.3,5,14,0.357
KOBE.WILLIAMSON_Seattle U,Seattle U,6,6,157.466,294,41,12,11,2,2,2,5,24,0.25,0.667,0.548,0.528,15,36,0.417,8,24,0.333,3,3,1,5,8,0.625,2,4,0.5
KOBE.WILSON_Alcorn,Alcorn,2,0,8.167,16,0,1,3,0,0,0,1,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
KOBEY.LAM_Denver,Denver,2,2,57.667,116,27,2,4,1,1,1,4,5,0.364,0.875,0.543,0.523,8,22,0.364,7,17,0.412,4,6,0.667,0,2,0,1,3,0.333
KOBI.NWANDU_Niagara,Niagara,3,3,112.4,191,46,3,7,7,5,6,3,6,0.19,0.5,0.464,0.44,16,42,0.381,5,13,0.385,9,16,0.562,8,16,0.5,3,13,0.231
KOBY.BREA_Dayton,Dayton,4,0,60.217,110,20,0,9,0,1,1,3,0,0.231,0.714,0.769,0.769,7,13,0.538,6,11,0.545,0,0,0,0,0,0,1,2,0.5
KOBY.MCEWEN_Marquette,Marquette,5,1,123.468,230,23,1,12,17,2,0,10,19,0.381,0.5,0.492,0.452,8,21,0.381,3,10,0.3,4,5,0.8,2,4,0.5,3,7,0.429
KOBY.THOMAS_Coppin St.,Coppin St.,4,4,120.934,267,38,8,15,5,5,1,10,8,0.406,0.385,0.474,0.453,13,32,0.406,3,10,0.3,9,17,0.529,8,18,0.444,2,4,0.5
KODY.STATTMANN_Virginia,Virginia,1,0,5.017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KOFI.COCKBURN_Illinois,Illinois,8,8,200.816,390,140,28,34,1,3,5,14,27,0.242,0.704,0.566,0.593,54,91,0.593,0,0,0,32,69,0.464,46,67,0.687,8,24,0.333
KOLBY.LEE_BYU,BYU,3,0,1.317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOLTON.KOHL_Abilene Christian,Abilene Christian,3,3,69.783,142,52,6,8,6,1,3,6,6,0.206,0.7,0.618,0.588,20,34,0.588,0,1,0,12,17,0.706,19,30,0.633,1,3,0.333
KOLTON.MITCHELL_Massachusetts,Massachusetts,3,0,15.149,33,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
KONSTANTIN.DOTSENKO_Tarleton St.,Tarleton St.,4,2,89.867,153,34,0,8,5,2,1,4,4,0.069,0.692,0.55,0.534,13,29,0.448,5,14,0.357,3,4,0.75,0,1,0,8,14,0.571
KRIS.MONROE_Providence,Providence,1,0,2.133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KRIS.MURRAY_Iowa,Iowa,1,0,1.033,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRIS.WOOTEN_Elon,Elon,5,0,76.368,139,18,0,5,0,4,0,3,5,0.294,1,0.529,0.529,6,17,0.353,6,15,0.4,0,0,0,0,1,0,0,1,0
KRISTIAN.SJOLUND_UTEP,UTEP,4,0,24.282,49,9,0,3,0,0,1,1,3,0.2,0.667,0.9,0.9,3,5,0.6,3,5,0.6,0,0,0,0,0,0,0,0,0
KRUZ.PERROTTHUNT_South Dakota,South Dakota,4,4,143.134,255,42,3,6,15,2,0,4,12,0.083,0.583,0.707,0.646,12,24,0.5,7,12,0.583,11,12,0.917,3,9,0.333,2,3,0.667
KSHUN.STOKES_Ark.-Pine Bluff,Ark.-Pine Bluff,3,0,27.45,57,3,0,1,0,0,1,0,1,1,1,1.5,1.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
KUANY.KUANY_California,California,4,0,42.066,77,16,3,3,1,0,1,1,4,0.222,0.6,0.625,0.611,5,9,0.556,1,2,0.5,5,8,0.625,3,4,0.75,1,3,0.333
KUR.JOCKUCH_Northern Colo.,Northern Colo.,5,5,162.499,306,63,23,43,7,7,4,16,14,0.095,0.292,0.59,0.571,24,42,0.571,0,0,0,15,24,0.625,24,39,0.615,0,3,0
KUR.KUATH_Oklahoma,Oklahoma,6,0,77.349,141,20,5,7,1,1,8,3,7,0.357,0.7,0.714,0.714,10,14,0.714,0,0,0,0,0,0,10,12,0.833,0,2,0
KURK.LEE_Alcorn,Alcorn,3,3,84.766,157,26,0,7,14,1,0,10,7,0.231,0.143,0.416,0.308,7,26,0.269,2,12,0.167,10,11,0.909,3,6,0.5,2,8,0.25
KURT.WEGSCHEIDER_New Mexico,New Mexico,2,0,13.85,24,2,1,1,0,1,0,2,0,0.5,1,0.5,0.5,1,2,0.5,0,1,0,0,0,0,1,1,1,0,0,0
KVONN.CRAMER_Hofstra,Hofstra,2,2,63.916,111,9,6,9,2,3,3,3,4,0.1,0.333,0.35,0.3,3,10,0.3,0,2,0,3,6,0.5,3,7,0.429,0,1,0
KWABENA.DAVIS_Army West Point,Army West Point,1,0,1.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWANE.MARBLE_Wyoming,Wyoming,4,2,86.335,164,23,2,5,2,1,1,3,5,0.118,0.4,0.477,0.324,5,17,0.294,1,8,0.125,12,15,0.8,4,8,0.5,0,1,0
KWE.PARKER_N.C. A&T,N.C. A&T,3,3,84.549,161,36,4,5,7,3,1,5,3,0.333,0.6,0.567,0.5,10,27,0.37,7,16,0.438,9,10,0.9,3,8,0.375,0,3,0
KYKY.TANDY_Xavier,Xavier,5,0,49.099,96,21,2,7,2,3,0,2,1,0.238,0.375,0.478,0.452,8,21,0.381,3,13,0.231,2,2,1,2,3,0.667,3,5,0.6
KYLE.BOWEN_Saint Mary's (CA),Saint Mary's (CA),5,1,128.433,228,28,8,19,1,4,1,3,9,0.182,0.8,0.586,0.568,10,22,0.455,5,16,0.312,3,4,0.75,5,6,0.833,0,0,0
KYLE.CARDACI_Coppin St.,Coppin St.,4,0,78.268,175,16,0,10,3,3,0,2,7,0.625,0.667,0.5,0.5,6,16,0.375,4,14,0.286,0,0,0,1,1,1,1,1,1
KYLE.FEIT_Arizona St.,Arizona St.,1,0,2.933,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYLE.GREELEY_Portland St.,Portland St.,5,0,73.216,156,19,4,4,2,2,0,1,3,0.278,0.429,0.477,0.444,7,18,0.389,2,4,0.5,3,4,0.75,4,4,1,1,10,0.1
KYLE.HARDING_Fresno St.,Fresno St.,6,0,32.249,60,4,1,4,1,2,1,4,5,0.2,0,0.365,0.4,2,5,0.4,0,1,0,0,1,0,1,3,0.333,1,1,1
KYLE.JENKINS_Lafayette,Lafayette,3,3,84.749,164,27,1,16,2,3,0,6,5,0.105,0.818,0.711,0.711,11,19,0.579,5,10,0.5,0,0,0,6,8,0.75,0,1,0
KYLE.KARSTETTER_Idaho St.,Idaho St.,5,0,14.199,30,0,0,2,0,0,0,0,2,0.333,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
KYLE.LOFTON_St. Bonaventure,St. Bonaventure,7,7,271.116,435,92,6,25,44,10,1,15,12,0.2,0.344,0.492,0.447,32,85,0.376,12,33,0.364,16,18,0.889,10,24,0.417,10,28,0.357
KYLE.LUEDTKE_Omaha,Omaha,3,0,75.049,142,24,1,8,1,1,0,2,6,0.056,0.5,0.589,0.556,8,18,0.444,4,9,0.444,4,5,0.8,4,7,0.571,0,2,0
KYLE.MCCLOSKEY_Penn St.,Penn St.,3,1,13.783,29,0,0,3,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
KYLE.OWENS_Montana,Montana,6,5,138.885,254,36,7,19,3,7,2,7,17,0.222,0.846,0.422,0.417,13,36,0.361,4,17,0.235,6,14,0.429,6,8,0.75,3,11,0.273
KYLE.RODE_Liberty,Liberty,6,6,187.251,326,68,5,29,19,5,1,9,10,0.119,0.63,0.783,0.774,27,42,0.643,11,19,0.579,3,3,1,10,16,0.625,6,7,0.857
KYLE.ROSE_Fordham,Fordham,1,1,31.867,54,2,0,6,4,1,0,1,3,0,0,0.333,0.333,1,3,0.333,0,2,0,0,0,0,1,1,1,0,0,0
KYLE.STURDIVANT_Georgia Tech,Georgia Tech,7,0,60.867,114,23,1,0,5,2,0,1,5,0.188,0.667,0.581,0.5,6,16,0.375,4,6,0.667,7,8,0.875,1,5,0.2,1,5,0.2
KYLE.YOUNG_Ohio St.,Ohio St.,5,5,132.85,235,39,6,17,7,2,4,5,14,0.194,0.867,0.593,0.565,15,31,0.484,5,7,0.714,4,4,1,9,17,0.529,1,7,0.143
KYLE.YOUNG_Siena,Siena,6,0,52.05,101,21,6,12,0,3,4,3,13,0.235,0.778,0.556,0.529,9,17,0.529,0,0,0,3,4,0.75,7,14,0.5,2,3,0.667
KYLE.ZUNIC_Winthrop,Winthrop,3,3,49.967,99,26,1,5,2,2,0,4,5,0.312,0.8,0.812,0.812,10,16,0.625,6,12,0.5,0,0,0,1,1,1,3,3,1
KYLEN.MILTON_Western Ky.,Western Ky.,3,0,12.783,29,3,0,3,0,0,0,5,1,0.25,1,0.303,0.25,1,4,0.25,0,0,0,1,2,0.5,1,3,0.333,0,1,0
KYLER.EDWARDS_Texas Tech,Texas Tech,7,7,209.151,376,81,1,24,24,11,3,9,16,0.216,0.679,0.72,0.706,28,51,0.549,16,31,0.516,9,11,0.818,8,12,0.667,4,8,0.5
KYLER.FILEWICH_Southern Ill.,Southern Ill.,6,6,165.916,274,41,8,32,16,3,1,8,10,0.067,0.579,0.408,0.422,19,45,0.422,0,0,0,3,11,0.273,17,38,0.447,2,7,0.286
KYNDALL.DAVIS_LIU,LIU,3,0,73.383,143,21,5,5,2,5,2,2,6,0.158,0.667,0.461,0.342,6,19,0.316,1,8,0.125,8,8,1,2,6,0.333,3,5,0.6
KYONZE.CHAVIS_Norfolk St.,Norfolk St.,3,3,85.035,158,20,4,14,5,3,1,6,8,0.188,0.625,0.559,0.625,8,16,0.5,4,8,0.5,0,4,0,2,4,0.5,2,4,0.5
LACHLAN.BOFINGER_UTSA,UTSA,1,0,0.233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LADAMIEN.BRADFORD_Texas A&M,Texas A&M,2,0,3.4,8,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
LADARIUS.MARSHALL_New Orleans,New Orleans,5,0,34.534,81,11,5,7,2,4,2,2,2,0.333,0.5,0.621,0.667,4,6,0.667,0,0,0,3,6,0.5,4,6,0.667,0,0,0
LADAVIUS.DRAINE_Southern Miss.,Southern Miss.,3,3,86.85,166,29,0,8,5,4,0,10,8,0.25,0.5,0.443,0.357,8,28,0.286,4,18,0.222,9,10,0.9,3,4,0.75,1,6,0.167
LADO.LAKU_A&M-Corpus Christi,A&M-Corpus Christi,2,0,8.75,14,6,0,1,0,0,1,0,0,0.5,0.5,0.686,1,2,2,1,0,0,0,2,5,0.4,0,0,0,2,2,1
LAGIO.GRANTSAAN_Morgan St.,Morgan St.,5,5,148.484,299,50,14,23,4,4,1,12,16,0.071,0.25,0.499,0.5,20,42,0.476,2,13,0.154,8,17,0.471,13,22,0.591,5,7,0.714
